tick,iso8601,House,Work,School,Restaurant,Outdoor,Car,Public Transport,Shop,Medical,Place of Worship,Indoor Sport,Cinema or Theatre,Museum or Zoo,Visit
2710,03/12/2020T19:40:00 ,167463,6589,1017,4370,7609,5987,1720,1023,0,103,1931,716,186,3996
2711,03/12/2020T19:50:00 ,168023,6033,979,4403,8092,6022,1679,623,0,277,1767,807,186,3819
2712,03/12/2020T20:00:00 ,168731,5500,1244,4152,8307,5850,926,459,78,277,1679,1379,186,3942
2713,03/12/2020T20:10:00 ,170599,5335,1244,4078,8105,4969,931,279,78,277,1428,1379,186,3822
2714,03/12/2020T20:20:00 ,172087,5082,1221,4677,7962,3336,908,351,78,277,1322,1379,30,4000
2715,03/12/2020T20:30:00 ,173288,4873,1221,5445,6998,2460,1049,250,78,277,1272,1499,30,3970
2716,03/12/2020T20:40:00 ,175556,4405,1221,5488,6321,2363,586,284,0,277,852,1499,30,3828
2717,03/12/2020T20:50:00 ,175955,4375,852,5109,5948,3159,828,280,0,277,852,1461,30,3584
2718,03/12/2020T21:00:00 ,176582,3765,596,4870,5561,4119,1234,138,0,174,680,1421,30,3540
2719,03/12/2020T21:10:00 ,177900,3644,524,4984,4647,4271,864,278,0,174,463,1578,30,3353
2720,03/12/2020T21:20:00 ,179566,3607,442,5011,4720,2711,796,278,0,174,365,1556,30,3454
2721,03/12/2020T21:30:00 ,180347,3716,405,4850,4529,2663,761,71,0,174,408,1427,30,3329
2722,03/12/2020T21:40:00 ,181358,3705,300,4036,4848,2412,848,142,0,174,218,1226,30,3413
2723,03/12/2020T21:50:00 ,181445,3820,249,3294,5645,2862,697,42,0,174,176,1163,30,3113
2724,03/12/2020T22:00:00 ,184080,3254,187,2808,4384,3485,606,0,0,174,0,1121,30,2581
2725,03/12/2020T22:10:00 ,186240,2912,187,2602,3445,2716,791,68,0,174,0,1121,30,2424
2726,03/12/2020T22:20:00 ,187293,2708,187,2154,3407,2748,712,0,0,0,0,1014,30,2457
2727,03/12/2020T22:30:00 ,188639,2537,187,2209,2090,2528,865,0,0,0,0,805,0,2850
2728,03/12/2020T22:40:00 ,189562,2340,187,1901,1492,2430,1023,0,0,0,101,805,0,2869
2729,03/12/2020T22:50:00 ,190403,2173,187,1632,1590,2599,865,0,0,0,101,333,0,2827
2730,03/12/2020T23:00:00 ,191840,1618,187,1313,1701,2522,582,0,0,0,101,214,0,2632
2731,03/12/2020T23:10:00 ,193151,1439,187,1053,1004,2615,581,0,0,0,101,131,0,2448
2732,03/12/2020T23:20:00 ,193830,1318,187,1037,582,2459,617,0,0,0,101,131,0,2448
2733,03/12/2020T23:30:00 ,194669,1318,187,925,325,2152,492,0,0,0,101,0,0,2541
2734,03/12/2020T23:40:00 ,196018,1258,187,729,683,1239,333,0,0,0,101,0,0,2162
2735,03/12/2020T23:50:00 ,196861,1258,187,729,919,692,212,0,0,0,0,0,0,1852
2736,03/13/2020T00:00:00 ,197781,973,187,729,713,540,59,0,0,0,0,0,0,1728
2737,03/13/2020T00:10:00 ,198266,973,187,729,288,522,59,0,0,0,0,0,0,1686
2738,03/13/2020T00:20:00 ,198481,904,187,665,142,586,59,0,0,0,0,0,0,1686
2739,03/13/2020T00:30:00 ,198785,904,187,545,73,374,59,0,0,0,0,0,0,1783
2740,03/13/2020T00:40:00 ,198909,904,187,480,138,250,59,0,0,0,0,0,0,1783
2741,03/13/2020T00:50:00 ,198901,904,187,409,311,211,59,0,0,0,0,0,0,1728
2742,03/13/2020T01:00:00 ,199044,995,187,409,73,160,98,0,0,0,0,0,0,1744
2743,03/13/2020T01:10:00 ,199026,944,187,409,175,127,98,0,0,0,0,0,0,1744
2744,03/13/2020T01:20:00 ,199062,944,187,300,175,200,98,0,0,0,0,0,0,1744
2745,03/13/2020T01:30:00 ,199207,944,187,231,73,226,98,0,0,0,0,0,0,1744
2746,03/13/2020T01:40:00 ,199207,944,187,231,73,285,39,0,0,0,0,0,0,1744
2747,03/13/2020T01:50:00 ,199266,944,187,167,73,290,39,0,0,0,0,0,0,1744
2748,03/13/2020T02:00:00 ,199495,1035,187,54,73,177,0,0,0,0,0,0,0,1689
2749,03/13/2020T02:10:00 ,199495,1035,187,54,73,261,0,0,0,0,0,0,0,1605
2750,03/13/2020T02:20:00 ,199597,1035,187,54,47,232,0,0,0,0,0,0,0,1558
2751,03/13/2020T02:30:00 ,199542,1035,187,54,47,232,0,0,0,0,0,0,0,1613
2752,03/13/2020T02:40:00 ,199589,1035,187,54,0,232,0,0,0,0,0,0,0,1613
2753,03/13/2020T02:50:00 ,199737,1035,187,54,0,84,0,0,0,0,0,0,0,1613
2754,03/13/2020T03:00:00 ,199737,1119,187,21,0,33,0,0,0,0,0,0,0,1613
2755,03/13/2020T03:10:00 ,199737,1119,187,21,0,33,0,0,0,0,0,0,0,1613
2756,03/13/2020T03:20:00 ,199737,1119,187,21,0,33,0,0,0,0,0,0,0,1613
2757,03/13/2020T03:30:00 ,199737,1119,187,21,0,88,0,0,0,0,0,0,0,1558
2758,03/13/2020T03:40:00 ,199737,1119,187,21,0,88,0,0,0,0,0,0,0,1558
2759,03/13/2020T03:50:00 ,199792,1119,187,21,0,0,0,0,0,0,0,0,0,1591
2760,03/13/2020T04:00:00 ,200059,1256,54,0,92,167,0,0,0,0,0,0,0,1082
2761,03/13/2020T04:10:00 ,200195,1256,54,0,71,52,0,0,0,0,0,0,0,1082
2762,03/13/2020T04:20:00 ,199985,1256,54,0,71,183,79,0,0,0,0,0,0,1082
2763,03/13/2020T04:30:00 ,199766,1363,54,0,124,216,105,0,0,0,0,0,0,1082
2764,03/13/2020T04:40:00 ,199674,1424,54,0,182,113,181,0,0,0,0,0,0,1082
2765,03/13/2020T04:50:00 ,199512,1458,54,0,129,262,213,0,0,0,0,0,0,1082
2766,03/13/2020T05:00:00 ,199042,1640,54,0,112,514,266,0,0,0,0,0,0,1082
2767,03/13/2020T05:10:00 ,198832,1833,54,0,295,424,190,0,0,0,0,0,0,1082
2768,03/13/2020T05:20:00 ,197908,2006,54,0,318,1035,307,0,0,0,0,0,0,1082
2769,03/13/2020T05:30:00 ,196981,2376,54,0,460,1538,287,0,0,0,0,0,0,1014
2770,03/13/2020T05:40:00 ,195648,2863,127,0,772,1961,325,0,0,0,0,0,0,1014
2771,03/13/2020T05:50:00 ,195191,3402,127,0,645,1739,592,0,0,0,0,0,0,1014
2772,03/13/2020T06:00:00 ,194542,4602,127,0,367,1486,572,0,0,0,0,0,0,1014
2773,03/13/2020T06:10:00 ,193149,4837,127,0,501,2369,668,0,0,0,0,0,0,1059
2774,03/13/2020T06:20:00 ,191341,5140,127,0,1166,2917,923,82,0,0,0,0,0,1014
2775,03/13/2020T06:30:00 ,187610,5973,167,0,1332,4862,1519,165,0,0,0,0,0,1082
2776,03/13/2020T06:40:00 ,183411,6554,167,0,2360,6548,2617,39,0,0,0,0,0,1014
2777,03/13/2020T06:50:00 ,179336,7802,272,38,3658,6812,3550,156,72,0,0,0,0,1014
2778,03/13/2020T07:00:00 ,171113,11452,341,38,4382,8889,5355,82,44,0,0,0,0,1014
2779,03/13/2020T07:10:00 ,121077,12561,708,75,4593,55057,7012,324,44,0,0,0,0,1259
2780,03/13/2020T07:20:00 ,116053,14428,708,75,5053,55166,9941,162,44,0,0,0,0,1080
2781,03/13/2020T07:30:00 ,106491,17400,1491,0,5981,57870,12177,44,52,0,0,0,0,1204
2782,03/13/2020T07:40:00 ,95744,66019,3316,82,9022,13905,13281,88,52,0,0,0,0,1201
2783,03/13/2020T07:50:00 ,86350,69297,9146,302,9556,15650,10966,20,135,0,0,0,0,1288
2784,03/13/2020T08:00:00 ,80070,76988,20941,54,5658,13143,3991,133,221,0,0,0,0,1511
2785,03/13/2020T08:10:00 ,78309,79872,24068,54,4243,10894,3188,214,436,0,0,0,0,1432
2786,03/13/2020T08:20:00 ,76175,82135,24977,54,4332,9862,3031,260,436,0,0,0,0,1448
2787,03/13/2020T08:30:00 ,73179,85588,26010,54,3868,8788,2760,459,636,0,0,0,0,1368
2788,03/13/2020T08:40:00 ,70289,87487,26797,54,3886,9042,2388,480,636,0,14,0,0,1637
2789,03/13/2020T08:50:00 ,67711,90208,26989,54,3863,9303,1973,594,583,0,14,0,0,1418
2790,03/13/2020T09:00:00 ,63680,94513,27145,0,4965,7318,1455,978,1109,0,215,0,0,1332
2791,03/13/2020T09:10:00 ,61282,95073,27145,0,5369,6328,2627,2114,1028,0,215,0,0,1529
2792,03/13/2020T09:20:00 ,60800,96277,27270,186,5127,4743,1708,3109,1514,0,349,0,0,1627
2793,03/13/2020T09:30:00 ,59511,97322,27676,275,5806,3375,1200,3655,1739,0,524,0,0,1627
2794,03/13/2020T09:40:00 ,58140,97999,27707,345,5433,3869,1453,4120,1355,0,650,0,0,1639
2795,03/13/2020T09:50:00 ,55459,98398,27689,159,6935,4539,2200,3751,1030,0,753,0,59,1738
2796,03/13/2020T10:00:00 ,52794,99104,27658,283,7456,5018,1804,4525,1562,0,679,0,59,1768
2797,03/13/2020T10:10:00 ,51306,99412,27594,240,7127,5528,1553,5536,1504,169,695,0,133,1913
2798,03/13/2020T10:20:00 ,50723,99540,27672,592,6950,6190,1412,5244,1624,169,657,0,133,1804
2799,03/13/2020T10:30:00 ,50435,99969,27816,592,7014,6125,1338,4901,1812,169,705,0,133,1701
2800,03/13/2020T10:40:00 ,49468,100381,27771,934,5960,6250,1162,6081,2021,214,697,0,133,1638
2801,03/13/2020T10:50:00 ,50224,100414,27728,844,5834,5736,1041,6113,1814,214,606,0,133,2009
2802,03/13/2020T11:00:00 ,51422,100736,27285,799,5435,6227,862,6134,1145,214,575,0,133,1743
2803,03/13/2020T11:10:00 ,52128,100764,27080,816,5362,5921,1094,5576,1098,214,575,0,133,1949
2804,03/13/2020T11:20:00 ,51730,100645,26933,893,5628,6219,1263,4967,1209,214,659,0,59,2291
2805,03/13/2020T11:30:00 ,51907,100064,26521,1179,5876,6380,1030,5497,1229,169,566,0,59,2233
2806,03/13/2020T11:40:00 ,53223,99757,24907,1709,6953,6444,1004,4456,1229,97,579,0,0,2352
2807,03/13/2020T11:50:00 ,54523,97761,23441,2358,7567,7228,1979,3380,1144,97,352,0,0,2880
2808,03/13/2020T12:00:00 ,57714,91272,19547,4479,9865,10384,2842,3090,576,97,386,34,0,2424
2809,03/13/2020T12:10:00 ,60441,89866,19117,6897,7769,8805,2707,3460,349,0,351,34,0,2914
2810,03/13/2020T12:20:00 ,64251,88198,18525,7989,7011,7588,2143,2688,252,0,334,34,0,3697
2811,03/13/2020T12:30:00 ,65955,87670,18583,9390,5888,5457,2312,2590,307,0,403,34,0,4121
2812,03/13/2020T12:40:00 ,65693,86692,17624,10533,7471,5529,1968,2118,284,0,451,34,0,4313
2813,03/13/2020T12:50:00 ,66041,85705,17282,10515,8003,6087,2006,2304,284,0,499,34,0,3950
2814,03/13/2020T13:00:00 ,64749,86612,17840,10161,8546,6163,2221,1823,171,0,619,34,0,3771
2815,03/13/2020T13:10:00 ,65293,87772,17715,9666,7244,5452,2652,2396,171,0,555,34,0,3760
2816,03/13/2020T13:20:00 ,65781,88760,17733,9083,7182,4124,2823,2453,252,0,598,34,0,3887
2817,03/13/2020T13:30:00 ,63745,90074,18249,7828,7649,5589,2188,2433,275,0,557,34,56,4033
2818,03/13/2020T13:40:00 ,60453,91634,17924,6386,9217,7753,2404,2428,194,63,407,34,115,3698
2819,03/13/2020T13:50:00 ,58007,92420,17762,4328,10537,10411,2397,2871,57,0,365,34,115,3406
2820,03/13/2020T14:00:00 ,55262,95012,19135,3214,9046,10150,3007,3906,82,0,465,0,115,3316
2821,03/13/2020T14:10:00 ,55405,95186,18981,2733,8535,9754,3409,4767,166,0,361,0,90,3323
2822,03/13/2020T14:20:00 ,55447,95392,17237,2309,9105,9183,4886,4860,448,0,536,0,90,3217
2823,03/13/2020T14:30:00 ,54886,95884,16401,2060,10107,7452,5163,6032,830,0,629,0,90,3176
2824,03/13/2020T14:40:00 ,55193,95523,16037,1746,10629,6683,5561,6389,986,0,629,48,90,3196
2825,03/13/2020T14:50:00 ,55897,95271,15302,1203,12433,6680,4602,6405,880,0,498,48,90,3401
2826,03/13/2020T15:00:00 ,55354,94680,14595,1073,13335,8227,3904,6785,606,0,823,48,59,3221
2827,03/13/2020T15:10:00 ,56716,94044,13841,1055,12621,8235,3847,7371,717,0,823,48,59,3333
2828,03/13/2020T15:20:00 ,57987,93644,13709,1386,13712,6844,3363,7475,585,0,812,48,59,3086
2829,03/13/2020T15:30:00 ,59047,93328,12706,1644,12619,6939,3701,6919,1425,0,969,48,59,3306
2830,03/13/2020T15:40:00 ,59217,92849,11405,1489,14391,6728,3855,6813,1218,0,1105,48,59,3533
2831,03/13/2020T15:50:00 ,57860,92141,10754,1424,16173,8894,3784,6703,524,0,1031,48,59,3315
2832,03/13/2020T16:00:00 ,55655,89855,6495,1146,20669,11980,4860,6151,1109,0,1025,48,59,3658
2833,03/13/2020T16:10:00 ,59625,87356,4924,1815,19630,11351,5669,6249,988,0,1134,48,59,3862
2834,03/13/2020T16:20:00 ,63404,86708,4487,2103,17315,10616,5019,6308,892,0,1255,0,59,4544
2835,03/13/2020T16:30:00 ,65288,84332,3700,1904,18458,11127,4185,6927,892,0,1221,0,59,4617
2836,03/13/2020T16:40:00 ,66749,82544,3211,1648,17712,12069,4183,7623,590,0,1344,61,59,4917
2837,03/13/2020T16:50:00 ,67589,81683,2818,1394,17424,12967,4929,6672,630,0,1368,61,89,5086
2838,03/13/2020T17:00:00 ,70550,76751,2310,1833,17997,16753,4393,4999,817,0,1423,226,185,4473
2839,03/13/2020T17:10:00 ,75368,27574,2141,1722,17399,62258,4342,5180,276,0,1459,226,126,4639
2840,03/13/2020T17:20:00 ,78165,26291,1839,1969,15397,61785,4472,5553,227,0,1414,226,126,5246
2841,03/13/2020T17:30:00 ,80133,24748,1887,1834,15818,61005,4424,5238,315,0,1455,250,126,5477
2842,03/13/2020T17:40:00 ,83724,22640,1844,2046,14710,60089,4303,5534,386,0,1450,250,126,5608
2843,03/13/2020T17:50:00 ,132298,21381,1850,1933,15259,13679,3943,4516,384,0,1226,250,126,5865
2844,03/13/2020T18:00:00 ,136832,17118,1680,1829,14445,14757,4150,3728,614,0,1382,250,200,5725
2845,03/13/2020T18:10:00 ,141666,14577,1430,2058,13557,12757,4751,3208,599,0,1864,250,104,5889
2846,03/13/2020T18:20:00 ,145488,14160,1495,2203,12740,10906,4296,2793,553,0,2107,250,104,5615
2847,03/13/2020T18:30:00 ,146346,13064,1495,2208,11989,12294,3921,2452,655,63,2099,328,260,5536
2848,03/13/2020T18:40:00 ,149479,11563,1236,2584,12397,11610,3327,2072,482,63,2068,247,260,5322
2849,03/13/2020T18:50:00 ,151709,10352,1094,3035,11642,12231,3066,1796,387,63,1812,102,260,5161
2850,03/13/2020T19:00:00 ,159807,8418,1029,3148,9436,10039,2044,1262,283,0,1922,299,260,4763
2851,03/13/2020T19:10:00 ,162704,7640,1029,3757,8349,9108,1839,953,283,0,1792,299,260,4697
2852,03/13/2020T19:20:00 ,165736,7550,1150,3625,7323,7644,2449,616,201,0,1783,299,260,4074
2853,03/13/2020T19:30:00 ,167052,7140,924,4250,7234,6464,1807,768,201,103,1979,507,260,4021
2854,03/13/2020T19:40:00 ,167463,6589,1017,4370,7609,5987,1720,1023,0,103,1931,716,186,3996
2855,03/13/2020T19:50:00 ,168023,6033,979,4403,8092,6022,1679,623,0,277,1767,807,186,3819
2856,03/13/2020T20:00:00 ,168731,5500,1244,4152,8307,5850,926,459,78,277,1679,1379,186,3942
2857,03/13/2020T20:10:00 ,170599,5335,1244,4078,8105,4969,931,279,78,277,1428,1379,186,3822
2858,03/13/2020T20:20:00 ,172087,5082,1221,4677,7962,3336,908,351,78,277,1322,1379,30,4000
2859,03/13/2020T20:30:00 ,173288,4873,1221,5445,6998,2460,1049,250,78,277,1272,1499,30,3970
2860,03/13/2020T20:40:00 ,175556,4405,1221,5488,6321,2363,586,284,0,277,852,1499,30,3828
2861,03/13/2020T20:50:00 ,175955,4375,852,5109,5948,3159,828,280,0,277,852,1461,30,3584
2862,03/13/2020T21:00:00 ,176582,3765,596,4870,5561,4119,1234,138,0,174,680,1421,30,3540
2863,03/13/2020T21:10:00 ,177900,3644,524,4984,4647,4271,864,278,0,174,463,1578,30,3353
2864,03/13/2020T21:20:00 ,179566,3607,442,5011,4720,2711,796,278,0,174,365,1556,30,3454
2865,03/13/2020T21:30:00 ,180347,3716,405,4850,4529,2663,761,71,0,174,408,1427,30,3329
2866,03/13/2020T21:40:00 ,181358,3705,300,4036,4848,2412,848,142,0,174,218,1226,30,3413
2867,03/13/2020T21:50:00 ,181445,3820,249,3294,5645,2862,697,42,0,174,176,1163,30,3113
2868,03/13/2020T22:00:00 ,184080,3254,187,2808,4384,3485,606,0,0,174,0,1121,30,2581
2869,03/13/2020T22:10:00 ,186240,2912,187,2602,3445,2716,791,68,0,174,0,1121,30,2424
2870,03/13/2020T22:20:00 ,187293,2708,187,2154,3407,2748,712,0,0,0,0,1014,30,2457
2871,03/13/2020T22:30:00 ,188639,2537,187,2209,2090,2528,865,0,0,0,0,805,0,2850
2872,03/13/2020T22:40:00 ,189562,2340,187,1901,1492,2430,1023,0,0,0,101,805,0,2869
2873,03/13/2020T22:50:00 ,190403,2173,187,1632,1590,2599,865,0,0,0,101,333,0,2827
2874,03/13/2020T23:00:00 ,191840,1618,187,1313,1701,2522,582,0,0,0,101,214,0,2632
2875,03/13/2020T23:10:00 ,193151,1439,187,1053,1004,2615,581,0,0,0,101,131,0,2448
2876,03/13/2020T23:20:00 ,193830,1318,187,1037,582,2459,617,0,0,0,101,131,0,2448
2877,03/13/2020T23:30:00 ,194669,1318,187,925,325,2152,492,0,0,0,101,0,0,2541
2878,03/13/2020T23:40:00 ,196018,1258,187,729,683,1239,333,0,0,0,101,0,0,2162
2879,03/13/2020T23:50:00 ,196861,1258,187,729,919,692,212,0,0,0,0,0,0,1852
2880,03/14/2020T00:00:00 ,197781,973,187,729,713,540,59,0,0,0,0,0,0,1728
2881,03/14/2020T00:10:00 ,198266,973,187,729,288,522,59,0,0,0,0,0,0,1686
2882,03/14/2020T00:20:00 ,198481,904,187,665,142,586,59,0,0,0,0,0,0,1686
2883,03/14/2020T00:30:00 ,198785,904,187,545,73,374,59,0,0,0,0,0,0,1783
2884,03/14/2020T00:40:00 ,198909,904,187,480,138,250,59,0,0,0,0,0,0,1783
2885,03/14/2020T00:50:00 ,198901,904,187,409,311,211,59,0,0,0,0,0,0,1728
2886,03/14/2020T01:00:00 ,199044,995,187,409,73,160,98,0,0,0,0,0,0,1744
2887,03/14/2020T01:10:00 ,199026,944,187,409,175,127,98,0,0,0,0,0,0,1744
2888,03/14/2020T01:20:00 ,199062,944,187,300,175,200,98,0,0,0,0,0,0,1744
2889,03/14/2020T01:30:00 ,199207,944,187,231,73,226,98,0,0,0,0,0,0,1744
2890,03/14/2020T01:40:00 ,199207,944,187,231,73,285,39,0,0,0,0,0,0,1744
2891,03/14/2020T01:50:00 ,199266,944,187,167,73,290,39,0,0,0,0,0,0,1744
2892,03/14/2020T02:00:00 ,199495,1035,187,54,73,177,0,0,0,0,0,0,0,1689
2893,03/14/2020T02:10:00 ,199495,1035,187,54,73,261,0,0,0,0,0,0,0,1605
2894,03/14/2020T02:20:00 ,199597,1035,187,54,47,232,0,0,0,0,0,0,0,1558
2895,03/14/2020T02:30:00 ,199542,1035,187,54,47,232,0,0,0,0,0,0,0,1613
2896,03/14/2020T02:40:00 ,199589,1035,187,54,0,232,0,0,0,0,0,0,0,1613
2897,03/14/2020T02:50:00 ,199737,1035,187,54,0,84,0,0,0,0,0,0,0,1613
2898,03/14/2020T03:00:00 ,199737,1119,187,21,0,33,0,0,0,0,0,0,0,1613
2899,03/14/2020T03:10:00 ,199737,1119,187,21,0,33,0,0,0,0,0,0,0,1613
2900,03/14/2020T03:20:00 ,199737,1119,187,21,0,33,0,0,0,0,0,0,0,1613
2901,03/14/2020T03:30:00 ,199737,1119,187,21,0,88,0,0,0,0,0,0,0,1558
2902,03/14/2020T03:40:00 ,199737,1119,187,21,0,88,0,0,0,0,0,0,0,1558
2903,03/14/2020T03:50:00 ,199792,1119,187,21,0,0,0,0,0,0,0,0,0,1591
2904,03/14/2020T04:00:00 ,200059,1256,54,0,92,167,0,0,0,0,0,0,0,1082
2905,03/14/2020T04:10:00 ,200195,1256,54,0,71,52,0,0,0,0,0,0,0,1082
2906,03/14/2020T04:20:00 ,199985,1256,54,0,71,183,79,0,0,0,0,0,0,1082
2907,03/14/2020T04:30:00 ,199766,1363,54,0,124,216,105,0,0,0,0,0,0,1082
2908,03/14/2020T04:40:00 ,199674,1424,54,0,182,113,181,0,0,0,0,0,0,1082
2909,03/14/2020T04:50:00 ,199512,1458,54,0,129,262,213,0,0,0,0,0,0,1082
2910,03/14/2020T05:00:00 ,199042,1640,54,0,112,514,266,0,0,0,0,0,0,1082
2911,03/14/2020T05:10:00 ,198832,1833,54,0,295,424,190,0,0,0,0,0,0,1082
2912,03/14/2020T05:20:00 ,197908,2006,54,0,318,1035,307,0,0,0,0,0,0,1082
2913,03/14/2020T05:30:00 ,196981,2376,54,0,460,1538,287,0,0,0,0,0,0,1014
2914,03/14/2020T05:40:00 ,195648,2863,127,0,772,1961,325,0,0,0,0,0,0,1014
2915,03/14/2020T05:50:00 ,195191,3402,127,0,645,1739,592,0,0,0,0,0,0,1014
2916,03/14/2020T06:00:00 ,194542,4602,127,0,367,1486,572,0,0,0,0,0,0,1014
2917,03/14/2020T06:10:00 ,193149,4837,127,0,501,2369,668,0,0,0,0,0,0,1059
2918,03/14/2020T06:20:00 ,191341,5140,127,0,1166,2917,923,82,0,0,0,0,0,1014
2919,03/14/2020T06:30:00 ,187610,5973,167,0,1332,4862,1519,165,0,0,0,0,0,1082
2920,03/14/2020T06:40:00 ,183411,6554,167,0,2360,6548,2617,39,0,0,0,0,0,1014
2921,03/14/2020T06:50:00 ,179336,7802,272,38,3658,6812,3550,156,72,0,0,0,0,1014
2922,03/14/2020T07:00:00 ,171113,11452,341,38,4382,8889,5355,82,44,0,0,0,0,1014
2923,03/14/2020T07:10:00 ,121077,12561,708,75,4593,55057,7012,324,44,0,0,0,0,1259
2924,03/14/2020T07:20:00 ,116053,14428,708,75,5053,55166,9941,162,44,0,0,0,0,1080
2925,03/14/2020T07:30:00 ,106491,17400,1491,0,5981,57870,12177,44,52,0,0,0,0,1204
2926,03/14/2020T07:40:00 ,95744,66019,3316,82,9022,13905,13281,88,52,0,0,0,0,1201
2927,03/14/2020T07:50:00 ,86350,69297,9146,302,9556,15650,10966,20,135,0,0,0,0,1288
2928,03/14/2020T08:00:00 ,80070,76988,20941,54,5658,13143,3991,133,221,0,0,0,0,1511
2929,03/14/2020T08:10:00 ,78309,79872,24068,54,4243,10894,3188,214,436,0,0,0,0,1432
2930,03/14/2020T08:20:00 ,76175,82135,24977,54,4332,9862,3031,260,436,0,0,0,0,1448
2931,03/14/2020T08:30:00 ,73179,85588,26010,54,3868,8788,2760,459,636,0,0,0,0,1368
2932,03/14/2020T08:40:00 ,70289,87487,26797,54,3886,9042,2388,480,636,0,14,0,0,1637
2933,03/14/2020T08:50:00 ,67711,90208,26989,54,3863,9303,1973,594,583,0,14,0,0,1418
2934,03/14/2020T09:00:00 ,63680,94513,27145,0,4965,7318,1455,978,1109,0,215,0,0,1332
2935,03/14/2020T09:10:00 ,61282,95073,27145,0,5369,6328,2627,2114,1028,0,215,0,0,1529
2936,03/14/2020T09:20:00 ,60800,96277,27270,186,5127,4743,1708,3109,1514,0,349,0,0,1627
2937,03/14/2020T09:30:00 ,59511,97322,27676,275,5806,3375,1200,3655,1739,0,524,0,0,1627
2938,03/14/2020T09:40:00 ,58140,97999,27707,345,5433,3869,1453,4120,1355,0,650,0,0,1639
2939,03/14/2020T09:50:00 ,55459,98398,27689,159,6935,4539,2200,3751,1030,0,753,0,59,1738
2940,03/14/2020T10:00:00 ,52794,99104,27658,283,7456,5018,1804,4525,1562,0,679,0,59,1768
2941,03/14/2020T10:10:00 ,51306,99412,27594,240,7127,5528,1553,5536,1504,169,695,0,133,1913
2942,03/14/2020T10:20:00 ,50723,99540,27672,592,6950,6190,1412,5244,1624,169,657,0,133,1804
2943,03/14/2020T10:30:00 ,50435,99969,27816,592,7014,6125,1338,4901,1812,169,705,0,133,1701
2944,03/14/2020T10:40:00 ,49468,100381,27771,934,5960,6250,1162,6081,2021,214,697,0,133,1638
2945,03/14/2020T10:50:00 ,50224,100414,27728,844,5834,5736,1041,6113,1814,214,606,0,133,2009
2946,03/14/2020T11:00:00 ,51422,100736,27285,799,5435,6227,862,6134,1145,214,575,0,133,1743
2947,03/14/2020T11:10:00 ,52128,100764,27080,816,5362,5921,1094,5576,1098,214,575,0,133,1949
2948,03/14/2020T11:20:00 ,51730,100645,26933,893,5628,6219,1263,4967,1209,214,659,0,59,2291
2949,03/14/2020T11:30:00 ,51907,100064,26521,1179,5876,6380,1030,5497,1229,169,566,0,59,2233
2950,03/14/2020T11:40:00 ,53223,99757,24907,1709,6953,6444,1004,4456,1229,97,579,0,0,2352
2951,03/14/2020T11:50:00 ,54523,97761,23441,2358,7567,7228,1979,3380,1144,97,352,0,0,2880
2952,03/14/2020T12:00:00 ,57714,91272,19547,4479,9865,10384,2842,3090,576,97,386,34,0,2424
2953,03/14/2020T12:10:00 ,60441,89866,19117,6897,7769,8805,2707,3460,349,0,351,34,0,2914
2954,03/14/2020T12:20:00 ,64251,88198,18525,7989,7011,7588,2143,2688,252,0,334,34,0,3697
2955,03/14/2020T12:30:00 ,65955,87670,18583,9390,5888,5457,2312,2590,307,0,403,34,0,4121
2956,03/14/2020T12:40:00 ,65693,86692,17624,10533,7471,5529,1968,2118,284,0,451,34,0,4313
2957,03/14/2020T12:50:00 ,66041,85705,17282,10515,8003,6087,2006,2304,284,0,499,34,0,3950
2958,03/14/2020T13:00:00 ,64749,86612,17840,10161,8546,6163,2221,1823,171,0,619,34,0,3771
2959,03/14/2020T13:10:00 ,65293,87772,17715,9666,7244,5452,2652,2396,171,0,555,34,0,3760
2960,03/14/2020T13:20:00 ,65781,88760,17733,9083,7182,4124,2823,2453,252,0,598,34,0,3887
2961,03/14/2020T13:30:00 ,63745,90074,18249,7828,7649,5589,2188,2433,275,0,557,34,56,4033
2962,03/14/2020T13:40:00 ,60453,91634,17924,6386,9217,7753,2404,2428,194,63,407,34,115,3698
2963,03/14/2020T13:50:00 ,58007,92420,17762,4328,10537,10411,2397,2871,57,0,365,34,115,3406
2964,03/14/2020T14:00:00 ,55262,95012,19135,3214,9046,10150,3007,3906,82,0,465,0,115,3316
2965,03/14/2020T14:10:00 ,55405,95186,18981,2733,8535,9754,3409,4767,166,0,361,0,90,3323
2966,03/14/2020T14:20:00 ,55447,95392,17237,2309,9105,9183,4886,4860,448,0,536,0,90,3217
2967,03/14/2020T14:30:00 ,54886,95884,16401,2060,10107,7452,5163,6032,830,0,629,0,90,3176
2968,03/14/2020T14:40:00 ,55193,95523,16037,1746,10629,6683,5561,6389,986,0,629,48,90,3196
2969,03/14/2020T14:50:00 ,55897,95271,15302,1203,12433,6680,4602,6405,880,0,498,48,90,3401
2970,03/14/2020T15:00:00 ,55354,94680,14595,1073,13335,8227,3904,6785,606,0,823,48,59,3221
2971,03/14/2020T15:10:00 ,56716,94044,13841,1055,12621,8235,3847,7371,717,0,823,48,59,3333
2972,03/14/2020T15:20:00 ,57987,93644,13709,1386,13712,6844,3363,7475,585,0,812,48,59,3086
2973,03/14/2020T15:30:00 ,59047,93328,12706,1644,12619,6939,3701,6919,1425,0,969,48,59,3306
